biomodels_id	predicate	object_curie	object_label
BIOMD0000000223	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000223	
BIOMD0000000223	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:19357636	
BIOMD0000000223	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000048	
BIOMD0000000223	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000146	
BIOMD0000000223	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000026	
BIOMD0000000223	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000027	
BIOMD0000000223	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000028	
BIOMD0000000223	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000029	
BIOMD0000000223	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000030	
BIOMD0000000223	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000031	
BIOMD0000000223	http://biomodels.net/model-qualifiers/isDerivedFrom	pubmed:17052120	
BIOMD0000000223	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000223	http://biomodels.net/biology-qualifiers/hasVersion	kegg.pathway:hsa04012	
BIOMD0000000223	http://biomodels.net/biology-qualifiers/hasVersion	kegg.pathway:hsa04910	
BIOMD0000000223	http://biomodels.net/biology-qualifiers/hasVersion	reactome:REACT_9417	
BIOMD0000000223	http://biomodels.net/biology-qualifiers/hasVersion	reactome:REACT_498	
BIOMD0000000223	http://biomodels.net/biology-qualifiers/isVersionOf	go:0045840	positive regulation of mitotic nuclear division
BIOMD0000000224	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL9412103933	
BIOMD0000000224	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000224	
BIOMD0000000224	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:1867714	
BIOMD0000000224	http://biomodels.net/model-qualifiers/isDerivedFrom	pubmed:2455890	
BIOMD0000000224	http://biomodels.net/biology-qualifiers/isVersionOf	go:0051279	regulation of release of sequestered calcium ion into cytosol
BIOMD0000000224	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:10117	Rattus rattus
BIOMD0000000225	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL5950995486	
BIOMD0000000225	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000225	
BIOMD0000000225	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:12829470	
BIOMD0000000225	http://biomodels.net/model-qualifiers/isDerivedFrom	pubmed:6271617	
BIOMD0000000225	http://biomodels.net/biology-qualifiers/isVersionOf	go:0006096	glycolytic process
BIOMD0000000225	http://biomodels.net/biology-qualifiers/isPartOf	kegg.pathway:map00010	
BIOMD0000000225	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:40674	Mammalia
BIOMD0000000228	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL3897709120	
BIOMD0000000228	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000228	
BIOMD0000000228	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:15231543	
BIOMD0000000228	http://biomodels.net/biology-qualifiers/isPartOf	reactome:REACT_1783	
BIOMD0000000228	http://biomodels.net/biology-qualifiers/isVersionOf	go:0000083	regulation of transcription involved in G1/S transition of mitotic cell cycle
BIOMD0000000228	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:40674	Mammalia
BIOMD0000000229	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL0606755064	
BIOMD0000000229	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000229	
BIOMD0000000229	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:12482327	
BIOMD0000000229	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000099	
BIOMD0000000229	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:44689	Dictyostelium discoideum
BIOMD0000000229	http://biomodels.net/biology-qualifiers/isVersionOf	go:0006935	chemotaxis
BIOMD0000000229	http://biomodels.net/biology-qualifiers/isVersionOf	go:0019933	cAMP-mediated signaling
BIOMD0000000229	http://biomodels.net/biology-qualifiers/hasPart	kegg.pathway:xcc02030	
BIOMD0000000230	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL5952988280	
BIOMD0000000230	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000230	
BIOMD0000000230	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:17052119	
BIOMD0000000230	http://biomodels.net/biology-qualifiers/isPartOf	kegg.pathway:mmu04660	
BIOMD0000000230	http://biomodels.net/biology-qualifiers/isVersionOf	biomodels.db:BIOMD0000000139	
BIOMD0000000230	http://biomodels.net/biology-qualifiers/isVersionOf	biomodels.db:BIOMD0000000140	
BIOMD0000000230	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:10090	Mus musculus
BIOMD0000000230	http://biomodels.net/biology-qualifiers/isVersionOf	go:0007249	I-kappaB kinase/NF-kappaB signaling
BIOMD0000000231	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL5952687775	
BIOMD0000000231	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000231	
BIOMD0000000231	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:16884499	
BIOMD0000000231	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9913	Bos taurus
BIOMD0000000231	http://biomodels.net/biology-qualifiers/isVersionOf	reactome:REACT_2124	
BIOMD0000000231	http://biomodels.net/biology-qualifiers/isVersionOf	go:0046085	adenosine metabolic process
BIOMD0000000232	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL2594602728	
BIOMD0000000232	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000232	
BIOMD0000000232	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:19007794	
BIOMD0000000232	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000232	http://biomodels.net/biology-qualifiers/hasVersion	go:0006099	tricarboxylic acid cycle
BIOMD0000000232	http://biomodels.net/biology-qualifiers/hasVersion	go:0070469	respirasome
BIOMD0000000232	http://biomodels.net/biology-qualifiers/hasVersion	go:0006754	ATP biosynthetic process
BIOMD0000000232	http://biomodels.net/biology-qualifiers/isPartOf	reactome:REACT_6305	
BIOMD0000000232	http://biomodels.net/biology-qualifiers/isPartOf	reactome:REACT_1785	
BIOMD0000000232	http://biomodels.net/biology-qualifiers/isPartOf	reactome:REACT_2124	
BIOMD0000000232	http://biomodels.net/biology-qualifiers/hasVersion	kegg.pathway:hsa00020	
BIOMD0000000233	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL2425356597	
BIOMD0000000233	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000233	
BIOMD0000000233	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:19737387	
BIOMD0000000233	http://biomodels.net/biology-qualifiers/isVersionOf	go:0009889	regulation of biosynthetic process
BIOMD0000000233	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:131567	cellular organisms
BIOMD0000000234	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL0911120001	
BIOMD0000000234	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000234	
BIOMD0000000234	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:18594002	
BIOMD0000000234	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000234	http://biomodels.net/biology-qualifiers/isVersionOf	go:0002357	defense response to tumor cell
BIOMD0000000234	http://biomodels.net/biology-qualifiers/hasProperty	doid:1324	
BIOMD0000000235	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL2133240427	
BIOMD0000000235	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000235	
BIOMD0000000235	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:19698179	
BIOMD0000000235	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:7668	Strongylocentrotus purpuratus
BIOMD0000000235	http://biomodels.net/biology-qualifiers/hasVersion	kegg.pathway:spu04310	
BIOMD0000000235	http://biomodels.net/biology-qualifiers/hasVersion	kegg.pathway:spu04330	
BIOMD0000000235	http://biomodels.net/biology-qualifiers/isVersionOf	go:0042663	regulation of endodermal cell fate specification
BIOMD0000000235	http://biomodels.net/biology-qualifiers/hasVersion	go:0060070	canonical Wnt signaling pathway
BIOMD0000000235	http://biomodels.net/biology-qualifiers/hasVersion	go:0007219	Notch signaling pathway
BIOMD0000000235	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000236	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL9574422639	
BIOMD0000000236	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000236	
BIOMD0000000236	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:12829470	
BIOMD0000000236	http://biomodels.net/model-qualifiers/isDerivedFrom	pubmed:6271617	
BIOMD0000000236	http://biomodels.net/biology-qualifiers/isVersionOf	go:0006096	glycolytic process
BIOMD0000000236	http://biomodels.net/biology-qualifiers/isPartOf	kegg.pathway:map00010	
BIOMD0000000236	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:40674	Mammalia
BIOMD0000000236	http://biomodels.net/biology-qualifiers/isPartOf	reactome:REACT_1383	
BIOMD0000000237	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL5952001443	
BIOMD0000000237	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000237	
BIOMD0000000237	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:16884493	
BIOMD0000000237	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:4932	Saccharomyces cerevisiae
BIOMD0000000237	http://biomodels.net/biology-qualifiers/hasVersion	go:0042810	pheromone metabolic process
BIOMD0000000237	http://biomodels.net/biology-qualifiers/hasVersion	go:0010570	regulation of filamentous growth
BIOMD0000000237	http://biomodels.net/biology-qualifiers/isVersionOf	go:0009267	cellular response to starvation
BIOMD0000000237	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000238	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL0911110000	
BIOMD0000000238	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000238	
BIOMD0000000238	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:17009101	
BIOMD0000000238	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000238	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9541	Macaca fascicularis
BIOMD0000000238	http://biomodels.net/biology-qualifiers/isVersionOf	go:0060086	circadian temperature homeostasis
BIOMD0000000238	http://biomodels.net/biology-qualifiers/isVersionOf	omim:605384	
BIOMD0000000239	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1469251725	
BIOMD0000000239	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000239	
BIOMD0000000239	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:17514510	
BIOMD0000000239	http://biomodels.net/biology-qualifiers/isVersionOf	go:0061178	regulation of insulin secretion involved in cellular response to glucose stimulus
BIOMD0000000239	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000239	http://biomodels.net/biology-qualifiers/hasProperty	doid:9351	
BIOMD0000000240	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL8237240421	
BIOMD0000000240	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000240	
BIOMD0000000240	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:18414485	
BIOMD0000000240	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:1423	Bacillus subtilis
BIOMD0000000240	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:10160	Octodon degus
BIOMD0000000240	http://biomodels.net/biology-qualifiers/isVersionOf	go:0035635	entry of bacterium into host cell
BIOMD0000000240	http://biomodels.net/biology-qualifiers/isVersionOf	go:0034301	endospore formation
BIOMD0000000240	http://biomodels.net/biology-qualifiers/hasProperty	mamo:0000046	ordinary differential equation model
BIOMD0000000241	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1001080000	
BIOMD0000000241	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000241	
BIOMD0000000241	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:8422743	
BIOMD0000000241	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000241	http://biomodels.net/biology-qualifiers/isVersionOf	go:0031000	response to caffeine
BIOMD0000000241	http://biomodels.net/biology-qualifiers/isVersionOf	go:0008217	regulation of blood pressure
BIOMD0000000242	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1003050000	
BIOMD0000000242	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000242	
BIOMD0000000242	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:12695688	
BIOMD0000000242	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000168	
BIOMD0000000242	http://biomodels.net/biology-qualifiers/isVersionOf	reactome:REACT_1590	
BIOMD0000000242	http://biomodels.net/biology-qualifiers/isVersionOf	go:0000114	
BIOMD0000000242	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:39107	Murinae
BIOMD0000000243	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1003100001	
BIOMD0000000243	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000243	
BIOMD0000000243	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:20212524	
BIOMD0000000243	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:9606	Homo sapiens
BIOMD0000000243	http://biomodels.net/biology-qualifiers/isPartOf	reactome:REACT_21281	
BIOMD0000000243	http://biomodels.net/biology-qualifiers/isPartOf	reactome:REACT_1619	
BIOMD0000000243	http://biomodels.net/biology-qualifiers/isPartOf	go:0008624	apoptotic signaling pathway
BIOMD0000000243	http://biomodels.net/biology-qualifiers/isPartOf	go:0051092	positive regulation of NF-kappaB transcription factor activity
BIOMD0000000244	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1003100000	
BIOMD0000000244	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000244	
BIOMD0000000244	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:20212527	
BIOMD0000000244	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:562	Escherichia coli
BIOMD0000000244	http://biomodels.net/biology-qualifiers/hasVersion	go:0006083	acetate metabolic process
BIOMD0000000244	http://biomodels.net/biology-qualifiers/hasVersion	go:0006094	gluconeogenesis
BIOMD0000000244	http://biomodels.net/biology-qualifiers/hasVersion	go:0006097	glyoxylate cycle
BIOMD0000000244	http://biomodels.net/biology-qualifiers/hasVersion	go:0006096	glycolytic process
BIOMD0000000244	http://biomodels.net/biology-qualifiers/hasVersion	go:0008965	phosphoenolpyruvate-protein phosphotransferase activity
BIOMD0000000244	http://biomodels.net/biology-qualifiers/isVersionOf	go:0045734	regulation of acetate catabolic process
BIOMD0000000244	http://biomodels.net/biology-qualifiers/isVersionOf	go:0010906	regulation of glucose metabolic process
BIOMD0000000245	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1003250000	
BIOMD0000000245	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000245	
BIOMD0000000245	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:11434967	
BIOMD0000000245	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:4932	Saccharomyces cerevisiae
BIOMD0000000245	http://biomodels.net/biology-qualifiers/hasVersion	kegg.pathway:sce00020	
BIOMD0000000245	http://biomodels.net/biology-qualifiers/hasVersion	kegg.pathway:sce00010	
BIOMD0000000245	http://biomodels.net/biology-qualifiers/hasVersion	go:0006006	glucose metabolic process
BIOMD0000000245	http://biomodels.net/biology-qualifiers/hasVersion	go:0006099	tricarboxylic acid cycle
BIOMD0000000246	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1004080000	
BIOMD0000000246	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000246	
BIOMD0000000246	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:20300645	
BIOMD0000000246	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000073	
BIOMD0000000246	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000074	
BIOMD0000000246	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000078	
BIOMD0000000246	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000083	
BIOMD0000000246	http://biomodels.net/model-qualifiers/isDerivedFrom	pubmed:11316338	
BIOMD0000000246	http://biomodels.net/biology-qualifiers/occursIn	fma:67883	Suprachiasmatic nucleus
BIOMD0000000246	http://biomodels.net/biology-qualifiers/isVersionOf	go:0042752	regulation of circadian rhythm
BIOMD0000000246	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:40674	Mammalia
BIOMD0000000247	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1003300000	
BIOMD0000000247	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000247	
BIOMD0000000247	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:18154684	
BIOMD0000000247	http://biomodels.net/model-qualifiers/isDerivedFrom	biomodels.db:BIOMD0000000064	
BIOMD0000000247	http://biomodels.net/biology-qualifiers/hasVersion	kegg.pathway:sce00030	
BIOMD0000000247	http://biomodels.net/biology-qualifiers/hasVersion	kegg.pathway:sce00010	
BIOMD0000000247	http://biomodels.net/biology-qualifiers/hasVersion	go:0006098	pentose-phosphate shunt
BIOMD0000000247	http://biomodels.net/biology-qualifiers/hasVersion	go:0006096	glycolytic process
BIOMD0000000247	http://biomodels.net/biology-qualifiers/hasVersion	go:0006739	NADP metabolic process
BIOMD0000000247	http://biomodels.net/biology-qualifiers/isVersionOf	go:0034599	cellular response to oxidative stress
BIOMD0000000247	http://biomodels.net/biology-qualifiers/hasTaxon	ncbitaxon:4932	Saccharomyces cerevisiae
BIOMD0000000248	http://biomodels.net/model-qualifiers/is	biomodels.db:MODEL1004170000	
BIOMD0000000248	http://biomodels.net/model-qualifiers/is	biomodels.db:BIOMD0000000248	
BIOMD0000000248	http://biomodels.net/model-qualifiers/isDescribedBy	pubmed:17380394	
BIOMD0000000248	http://biomodels.net/model-qualifiers/isDerivedFrom	pubmed:16636861	
BIOMD0000000248	http://biomodels.net/model-qualifiers/isDerivedFrom	pubmed:10898733	
BIOMD0000000248	http://biomodels.net/biology-qualifiers/isVersionOf	go:0015671	oxygen transport
BIOMD0000000248	http://biomodels.net/biology-qualifiers/isVersionOf	go:0072592	oxygen metabolic process
